run_id,melee_kills,magic_kills,melee_hits,magic_hits,damage_taken,damage_dealt,deaths,time_alive,weapon,spell,boots,armor,enemy_hp_mult,enemy_dmg_mult,enemy_speed_mult,spawn_count,heal_on_kill_base
bot_melee_aggressive_03201,3,3,27,6,186.519,417.0,1,12.967,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,1.666,1.416,1.113,4,8
bot_magic_sniper_03180,3,4,12,27,153.086,504.0,1,44.1,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,2.014,1.712,1.275,4,8
bot_reckless_03199,5,0,24,5,173.716,334.0,1,11.367,Rusty Blade,Hex Spike,Sprint Greaves,Blood Harness,1.519,1.291,1.113,3,8
bot_tank_03198,4,3,35,10,173.849,455.0,1,13.9,Rapier,Hex Spike,Sprint Greaves,Chain Shirt,2.086,1.773,1.302,4,8
bot_melee_aggressive_03202,5,0,25,8,142.245,348.0,1,12.933,Hatchet,Ice Needle,Sprint Greaves,Cloth Wrap,1.593,1.354,1.113,3,8
bot_reckless_03200,5,0,27,5,171.268,337.0,1,11.383,Rusty Blade,Ice Needle,Voidstep Treads,Blood Harness,1.392,1.184,1.09,3,8
bot_melee_aggressive_03203,4,0,22,2,136.64,294.0,1,10.467,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,1.534,1.304,1.09,3,8
bot_tank_03199,5,2,24,8,160.522,448.0,1,14.967,Hatchet,Hex Spike,Leather Boots,Chain Shirt,2.086,1.773,1.302,4,8
bot_magic_sniper_03181,3,5,16,42,172.836,554.0,1,36.167,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_hybrid_03189,3,5,26,39,158.373,610.0,1,33.133,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_reckless_03201,7,0,25,8,195.306,447.0,1,17.333,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,2.086,1.773,1.302,4,8
bot_melee_aggressive_03204,5,1,28,7,148.836,360.0,1,14.2,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_tank_03200,5,1,26,6,151.311,412.0,1,12.433,Hatchet,Ice Needle,Sprint Greaves,Chain Shirt,1.392,1.184,1.09,3,8
bot_hybrid_03190,2,5,21,27,157.409,479.0,1,24.333,Rapier,Ice Needle,Leather Boots,Cloth Wrap,2.182,1.855,1.302,5,8
bot_reckless_03202,7,0,27,7,208.129,476.0,1,15.9,Hatchet,Hex Spike,Leather Boots,Blood Harness,1.989,1.691,1.302,4,8
bot_magic_sniper_03182,2,6,12,49,161.248,524.0,1,35.3,Rusty Blade,Ice Needle,Leather Boots,Blood Harness,1.989,1.691,1.302,4,8
bot_melee_aggressive_03205,4,3,26,8,206.816,448.0,1,18.767,Hatchet,Ember Bolt,Voidstep Treads,Blood Harness,1.989,1.691,1.302,4,8
bot_tank_03201,3,4,30,10,165.956,458.0,1,16.483,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,2.182,1.855,1.302,5,8
bot_tank_03202,3,0,24,1,135.358,245.0,1,7.2,Hatchet,Hex Spike,Sprint Greaves,Chain Shirt,1.544,1.312,1.067,4,8
bot_reckless_03203,5,0,30,4,172.471,374.0,1,12.217,Rusty Blade,Hex Spike,Leather Boots,Chain Shirt,1.392,1.184,1.09,3,8
bot_hybrid_03191,4,4,24,38,195.427,636.0,1,35.967,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,2.356,2.003,1.33,5,8
bot_reckless_03204,5,0,22,4,143.845,364.0,1,10.317,Hatchet,Hex Spike,Sprint Greaves,Chain Shirt,1.392,1.184,1.09,3,8
bot_magic_sniper_03183,2,6,16,34,164.715,632.0,1,45.083,Hatchet,Hex Spike,Sprint Greaves,Chain Shirt,1.989,1.691,1.302,4,8
bot_reckless_03205,5,1,28,9,152.501,380.0,1,14.933,Rusty Blade,Ice Needle,Sprint Greaves,Chain Shirt,1.392,1.184,1.09,3,8
bot_tank_03204,6,1,33,8,200.632,438.0,1,17.317,Rusty Blade,Ice Needle,Sprint Greaves,Chain Shirt,2.086,1.773,1.302,4,8
bot_hybrid_03192,3,6,23,35,194.666,666.0,1,30.35,Hatchet,Ember Bolt,Leather Boots,Blood Harness,2.257,1.918,1.33,5,8
bot_tank_03205,7,0,30,7,206.781,476.0,1,16.517,Hatchet,Ice Needle,Leather Boots,Blood Harness,1.989,1.691,1.302,4,8
bot_hybrid_03193,1,6,11,25,152.598,465.0,1,22.467,Rapier,Hex Spike,Sprint Greaves,Chain Shirt,2.182,1.855,1.302,5,8
bot_magic_sniper_03184,2,5,16,31,139.182,464.0,1,66.817,Rapier,Hex Spike,Leather Boots,Cloth Wrap,1.519,1.291,1.113,3,8
bot_hybrid_03194,7,1,27,27,222.1,567.0,1,30.733,Rusty Blade,Ember Bolt,Leather Boots,Blood Harness,2.257,1.918,1.33,5,8
bot_magic_sniper_03185,2,4,16,31,146.464,408.0,1,45.517,Rapier,Ice Needle,Sprint Greaves,Cloth Wrap,1.519,1.291,1.113,3,8
bot_hybrid_03195,3,5,19,32,179.433,519.0,1,26.15,Rapier,Ember Bolt,Leather Boots,Cloth Wrap,2.257,1.918,1.33,5,8
bot_magic_sniper_03186,3,4,16,28,138.323,512.0,1,46.25,Rapier,Ember Bolt,Leather Boots,Blood Harness,2.182,1.855,1.302,5,8
bot_hybrid_03196,2,6,15,29,180.244,600.0,1,30.783,Hatchet,Ember Bolt,Leather Boots,Blood Harness,2.257,1.918,1.33,5,8
bot_hybrid_03197,1,4,17,21,138.616,425.0,1,19.95,Rapier,Ember Bolt,Leather Boots,Chain Shirt,1.666,1.416,1.113,4,8
bot_magic_sniper_03187,2,6,16,43,182.319,592.0,1,59.383,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,2.182,1.855,1.302,5,8
bot_hybrid_03198,2,6,22,30,175.839,674.0,1,34.35,Rusty Blade,Hex Spike,Sprint Greaves,Cloth Wrap,2.257,1.918,1.33,5,8
bot_magic_sniper_03188,3,2,10,27,148.798,470.0,1,33.583,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,1.74,1.479,1.113,4,8
bot_hybrid_03199,3,4,18,24,152.826,534.0,1,34.5,Rusty Blade,Hex Spike,Leather Boots,Chain Shirt,1.989,1.691,1.302,4,8
bot_magic_sniper_03189,2,5,11,43,147.896,507.0,1,38.467,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,2.086,1.773,1.302,4,8
bot_hybrid_03200,3,5,22,29,152.773,604.0,1,41.167,Rapier,Hex Spike,Leather Boots,Cloth Wrap,2.257,1.918,1.33,5,8
bot_magic_sniper_03190,2,5,19,41,140.733,589.0,1,44.283,Rapier,Ice Needle,Leather Boots,Cloth Wrap,2.086,1.773,1.302,4,8
bot_hybrid_03201,7,1,22,40,157.943,586.0,1,29.217,Rusty Blade,Ember Bolt,Leather Boots,Chain Shirt,2.182,1.855,1.302,5,8
bot_hybrid_03202,5,3,20,26,159.276,520.0,1,25.183,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,2.086,1.773,1.302,4,8
bot_magic_sniper_03191,3,3,11,34,124.091,435.0,1,65.617,Rapier,Ice Needle,Voidstep Treads,Chain Shirt,1.593,1.354,1.113,3,8
bot_hybrid_03203,5,5,22,32,174.827,716.0,1,31.183,Hatchet,Hex Spike,Voidstep Treads,Cloth Wrap,1.989,1.691,1.302,4,8
bot_magic_sniper_03192,2,5,10,37,127.232,476.0,1,60.467,Rusty Blade,Hex Spike,Leather Boots,Chain Shirt,1.989,1.691,1.302,4,8
bot_hybrid_03204,4,5,24,38,189.825,626.0,1,35.05,Rusty Blade,Ember Bolt,Leather Boots,Cloth Wrap,1.989,1.691,1.302,4,8
bot_hybrid_03205,3,5,22,31,165.764,535.0,1,27.067,Hatchet,Ice Needle,Leather Boots,Chain Shirt,2.182,1.855,1.302,5,8
bot_magic_sniper_03193,4,3,13,40,149.482,521.0,1,38.933,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,2.182,1.855,1.302,5,8
bot_magic_sniper_03194,2,8,15,55,153.125,650.0,1,47.25,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_magic_sniper_03195,2,6,13,54,137.629,569.0,1,65.5,Hatchet,Ice Needle,Sprint Greaves,Chain Shirt,2.182,1.855,1.302,5,8
bot_magic_sniper_03196,4,4,12,33,160.563,582.0,1,50.417,Hatchet,Hex Spike,Leather Boots,Chain Shirt,2.356,2.003,1.33,5,8
bot_magic_sniper_03197,2,5,9,38,127.982,494.0,1,36.433,Hatchet,Ice Needle,Voidstep Treads,Cloth Wrap,2.182,1.855,1.302,5,8
bot_magic_sniper_03198,2,4,13,33,168.272,443.0,1,48.5,Rusty Blade,Ember Bolt,Sprint Greaves,Blood Harness,1.666,1.416,1.113,4,8
bot_magic_sniper_03199,2,5,11,41,136.028,497.0,1,70.483,Rusty Blade,Hex Spike,Leather Boots,Chain Shirt,2.182,1.855,1.302,5,8
bot_magic_sniper_03200,2,4,11,34,148.902,438.0,1,55.367,Hatchet,Hex Spike,Voidstep Treads,Chain Shirt,2.014,1.712,1.275,4,8
bot_magic_sniper_03201,2,5,10,38,149.144,540.0,1,60.017,Hatchet,Hex Spike,Voidstep Treads,Chain Shirt,2.278,1.936,1.302,5,8
bot_magic_sniper_03202,3,5,18,41,193.36,564.0,1,95.367,Rusty Blade,Ice Needle,Voidstep Treads,Blood Harness,2.257,1.918,1.33,5,8
bot_magic_sniper_03203,4,4,14,34,132.515,522.0,1,67.183,Rusty Blade,Ice Needle,Sprint Greaves,Chain Shirt,2.257,1.918,1.33,5,8
bot_magic_sniper_03204,3,4,14,31,150.982,492.0,1,23.65,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,1.989,1.691,1.302,4,8
bot_magic_sniper_03205,2,5,13,43,133.028,496.0,1,62.0,Rapier,Ice Needle,Voidstep Treads,Blood Harness,1.989,1.691,1.302,4,8
bot_melee_aggressive_03205,5,0,23,6,173.607,328.0,1,13.867,Rusty Blade,Ember Bolt,Sprint Greaves,Blood Harness,1.666,1.416,1.113,4,8
bot_melee_aggressive_03206,2,4,23,9,156.652,400.0,1,12.667,Hatchet,Hex Spike,Voidstep Treads,Chain Shirt,1.593,1.354,1.113,3,8
bot_melee_aggressive_03207,3,2,23,6,141.707,331.0,1,10.55,Hatchet,Ice Needle,Sprint Greaves,Chain Shirt,1.544,1.312,1.067,4,8
bot_magic_sniper_03206,3,6,16,49,144.752,590.0,1,43.383,Rapier,Hex Spike,Sprint Greaves,Chain Shirt,2.086,1.773,1.302,4,8
bot_melee_aggressive_03208,6,1,35,6,175.14,428.0,1,14.817,Rapier,Ice Needle,Sprint Greaves,Blood Harness,2.182,1.855,1.302,5,8
bot_reckless_03205,5,0,30,4,139.486,314.0,1,8.883,Rapier,Hex Spike,Voidstep Treads,Chain Shirt,1.593,1.354,1.113,3,8
bot_tank_03204,7,0,28,5,205.011,442.0,1,19.733,Hatchet,Ember Bolt,Sprint Greaves,Blood Harness,2.182,1.855,1.302,5,8
bot_hybrid_03205,2,6,21,34,177.154,559.0,1,28.0,Rusty Blade,Ember Bolt,Leather Boots,Cloth Wrap,2.182,1.855,1.302,5,8
bot_melee_aggressive_03209,5,0,24,5,143.191,284.0,1,11.917,Rusty Blade,Ice Needle,Sprint Greaves,Cloth Wrap,1.392,1.184,1.09,3,8
bot_reckless_03206,5,0,25,6,158.272,323.0,1,13.0,Rusty Blade,Ice Needle,Sprint Greaves,Blood Harness,1.519,1.291,1.113,3,8
bot_tank_03205,3,2,22,4,140.483,298.0,1,11.467,Rusty Blade,Hex Spike,Sprint Greaves,Cloth Wrap,1.666,1.416,1.113,4,8
bot_melee_aggressive_03210,6,0,28,4,154.661,356.0,1,11.767,Rusty Blade,Ember Bolt,Sprint Greaves,Cloth Wrap,1.392,1.184,1.09,3,8
bot_reckless_03207,5,0,23,5,141.877,300.0,1,10.85,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_tank_03206,4,0,19,5,135.418,279.0,1,12.3,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,1.417,1.204,1.045,3,8
bot_hybrid_03206,5,1,26,22,153.369,454.0,1,25.783,Rapier,Ember Bolt,Leather Boots,Chain Shirt,2.014,1.712,1.275,4,8
bot_magic_sniper_03207,3,5,16,28,149.9,536.0,1,84.717,Rapier,Hex Spike,Sprint Greaves,Chain Shirt,2.257,1.918,1.33,5,8
bot_melee_aggressive_03211,7,0,29,9,154.321,411.0,1,15.35,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,2.086,1.773,1.302,4,8
bot_reckless_03208,7,1,27,10,196.449,482.0,1,17.883,Rapier,Hex Spike,Leather Boots,Chain Shirt,2.257,1.918,1.33,5,8
bot_tank_03207,6,1,37,8,180.246,445.0,1,19.317,Rapier,Hex Spike,Leather Boots,Cloth Wrap,1.989,1.691,1.302,4,8
bot_melee_aggressive_03212,5,1,26,6,150.43,403.0,1,14.817,Hatchet,Hex Spike,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
bot_reckless_03209,5,0,33,5,154.298,341.0,1,10.383,Rapier,Ember Bolt,Leather Boots,Blood Harness,1.392,1.184,1.09,3,8
bot_hybrid_03207,5,3,26,26,182.261,578.0,1,34.0,Rapier,Ember Bolt,Voidstep Treads,Cloth Wrap,2.257,1.918,1.33,5,8
bot_tank_03208,6,0,28,7,160.612,406.0,1,16.617,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,1.463,1.244,1.09,3,8
bot_magic_sniper_03208,2,5,7,28,120.618,472.0,1,48.117,Hatchet,Ice Needle,Leather Boots,Cloth Wrap,2.182,1.855,1.302,5,8
bot_melee_aggressive_03213,6,1,29,11,177.099,436.0,1,15.55,Hatchet,Ember Bolt,Sprint Greaves,Chain Shirt,2.182,1.855,1.302,5,8
bot_reckless_03210,5,0,22,4,159.689,300.0,1,11.367,Rapier,Ice Needle,Sprint Greaves,Cloth Wrap,1.392,1.184,1.09,3,8
bot_tank_03209,6,1,27,8,184.357,455.0,1,13.533,Hatchet,Hex Spike,Sprint Greaves,Cloth Wrap,2.182,1.855,1.302,5,8
bot_melee_aggressive_03214,6,0,24,7,153.966,398.0,1,13.583,Hatchet,Hex Spike,Sprint Greaves,Cloth Wrap,1.593,1.354,1.113,3,8
bot_reckless_03211,4,0,18,4,138.129,308.0,1,9.783,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_tank_03210,6,1,27,6,192.572,438.0,1,15.967,Hatchet,Ember Bolt,Leather Boots,Chain Shirt,2.278,1.936,1.302,5,8
bot_hybrid_03208,5,5,29,45,209.921,707.0,1,39.783,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,2.257,1.918,1.33,5,8
bot_melee_aggressive_03215,5,0,25,5,145.533,325.0,1,16.167,Rusty Blade,Ember Bolt,Voidstep Treads,Cloth Wrap,1.666,1.416,1.113,4,8
bot_magic_sniper_03209,2,6,11,41,128.968,592.0,1,45.95,Hatchet,Hex Spike,Leather Boots,Chain Shirt,2.086,1.773,1.302,4,8
bot_reckless_03212,4,0,26,3,128.077,276.0,1,10.1,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,1.463,1.244,1.09,3,8
bot_tank_03211,5,0,31,8,141.155,367.0,1,16.667,Rusty Blade,Ice Needle,Leather Boots,Chain Shirt,1.392,1.184,1.09,3,8
bot_melee_aggressive_03216,4,1,24,6,150.612,386.0,1,11.167,Hatchet,Ice Needle,Voidstep Treads,Blood Harness,1.392,1.184,1.09,3,8
bot_reckless_03213,5,0,20,8,145.738,314.0,1,10.45,Hatchet,Ice Needle,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_hybrid_03209,4,3,14,25,170.152,546.0,1,29.083,Hatchet,Hex Spike,Sprint Greaves,Blood Harness,1.989,1.691,1.302,4,8
bot_melee_aggressive_03217,4,1,28,6,179.818,374.0,1,12.333,Rapier,Hex Spike,Sprint Greaves,Blood Harness,1.519,1.291,1.113,3,8
bot_tank_03212,7,0,32,7,219.566,435.0,1,19.583,Hatchet,Ice Needle,Sprint Greaves,Blood Harness,2.278,1.936,1.302,5,8
bot_reckless_03214,6,0,26,8,178.382,398.0,1,14.317,Rusty Blade,Ice Needle,Leather Boots,Blood Harness,2.014,1.712,1.275,4,8
bot_magic_sniper_03210,2,7,12,50,146.717,616.0,1,58.2,Hatchet,Ice Needle,Sprint Greaves,Chain Shirt,1.989,1.691,1.302,4,8
bot_tank_03213,5,1,27,6,171.727,377.0,1,15.15,Rusty Blade,Hex Spike,Voidstep Treads,Blood Harness,1.519,1.291,1.113,3,8
bot_reckless_03215,6,0,32,11,145.764,406.0,1,15.867,Rapier,Ice Needle,Leather Boots,Chain Shirt,1.463,1.244,1.09,3,8
bot_melee_aggressive_03218,7,0,31,4,211.006,460.0,1,16.383,Hatchet,Hex Spike,Sprint Greaves,Chain Shirt,1.989,1.691,1.302,4,8
bot_hybrid_03210,5,3,21,29,172.354,584.0,1,24.667,Hatchet,Ember Bolt,Leather Boots,Blood Harness,2.086,1.773,1.302,4,8
bot_reckless_03216,3,0,16,3,127.136,266.0,1,9.05,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,1.352,1.149,1.045,3,8
bot_tank_03214,4,1,25,6,146.09,335.0,1,14.967,Rusty Blade,Ember Bolt,Leather Boots,Cloth Wrap,1.593,1.354,1.113,3,8
bot_melee_aggressive_03219,5,0,20,7,147.054,333.0,1,11.317,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_reckless_03217,4,0,30,4,160.056,326.0,1,10.4,Rapier,Hex Spike,Sprint Greaves,Blood Harness,1.463,1.244,1.09,3,8
bot_tank_03215,7,0,29,6,186.943,466.0,1,18.367,Hatchet,Ember Bolt,Leather Boots,Chain Shirt,1.519,1.291,1.113,3,8
bot_hybrid_03211,5,2,17,22,169.32,481.0,1,23.833,Rapier,Hex Spike,Voidstep Treads,Chain Shirt,2.182,1.855,1.302,5,8
bot_magic_sniper_03211,5,3,17,39,160.229,579.0,1,68.55,Rapier,Ember Bolt,Voidstep Treads,Cloth Wrap,1.989,1.691,1.302,4,8
bot_melee_aggressive_03220,5,1,27,7,177.194,375.0,1,14.117,Rapier,Hex Spike,Voidstep Treads,Blood Harness,1.593,1.354,1.113,3,8
bot_reckless_03218,5,0,20,5,159.826,326.0,1,11.033,Hatchet,Hex Spike,Sprint Greaves,Blood Harness,1.519,1.291,1.113,3,8
bot_tank_03216,5,2,33,8,197.96,462.0,1,15.3,Hatchet,Ember Bolt,Sprint Greaves,Cloth Wrap,2.086,1.773,1.302,4,8
bot_melee_aggressive_03221,5,0,24,6,161.248,384.0,1,12.183,Hatchet,Ice Needle,Voidstep Treads,Cloth Wrap,1.593,1.354,1.113,3,8
bot_reckless_03219,5,0,18,6,147.916,330.0,1,11.65,Hatchet,Hex Spike,Sprint Greaves,Cloth Wrap,1.666,1.416,1.113,4,8
bot_hybrid_03212,4,4,18,32,173.121,628.0,1,32.667,Hatchet,Hex Spike,Voidstep Treads,Chain Shirt,2.257,1.918,1.33,5,8
bot_melee_aggressive_03222,3,2,24,5,143.856,334.0,1,12.267,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,1.407,1.196,1.067,3,8
bot_tank_03217,4,1,28,6,155.596,366.0,1,10.717,Hatchet,Hex Spike,Sprint Greaves,Chain Shirt,1.666,1.416,1.113,4,8
bot_magic_sniper_03212,3,6,16,49,173.237,636.0,1,46.117,Hatchet,Ember Bolt,Voidstep Treads,Blood Harness,2.086,1.773,1.302,4,8
bot_reckless_03220,5,0,25,10,146.044,323.0,1,14.883,Rapier,Hex Spike,Leather Boots,Cloth Wrap,1.534,1.304,1.09,3,8
bot_melee_aggressive_03223,6,0,28,6,144.08,348.0,1,14.1,Rapier,Hex Spike,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
bot_tank_03218,8,0,29,6,207.032,490.0,1,14.567,Rapier,Hex Spike,Sprint Greaves,Cloth Wrap,2.257,1.918,1.33,5,8
bot_hybrid_03213,3,5,18,32,180.271,572.0,1,27.45,Hatchet,Ember Bolt,Sprint Greaves,Cloth Wrap,2.257,1.918,1.33,5,8
bot_reckless_03221,6,1,34,14,203.729,418.0,1,18.0,Rapier,Ice Needle,Leather Boots,Blood Harness,2.086,1.773,1.302,4,8
bot_melee_aggressive_03224,4,3,24,7,167.126,416.0,1,14.233,Rapier,Hex Spike,Sprint Greaves,Chain Shirt,2.182,1.855,1.302,5,8
bot_tank_03219,5,0,33,8,141.437,361.0,1,14.55,Rapier,Ice Needle,Voidstep Treads,Cloth Wrap,1.519,1.291,1.113,3,8
bot_magic_sniper_03213,3,5,16,35,176.096,588.0,1,47.483,Hatchet,Hex Spike,Leather Boots,Blood Harness,1.989,1.691,1.302,4,8
bot_reckless_03222,4,1,21,7,144.424,329.0,1,11.917,Rusty Blade,Hex Spike,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_hybrid_03214,1,5,13,23,153.75,495.0,1,28.8,Rusty Blade,Hex Spike,Sprint Greaves,Blood Harness,2.107,1.791,1.275,5,8
bot_tank_03220,5,0,28,7,153.248,378.0,1,12.633,Rusty Blade,Ember Bolt,Voidstep Treads,Blood Harness,1.519,1.291,1.113,3,8
bot_melee_aggressive_03225,6,1,36,9,179.892,467.0,1,18.967,Rapier,Ice Needle,Leather Boots,Blood Harness,1.593,1.354,1.113,3,8
bot_reckless_03223,4,0,21,5,135.582,296.0,1,9.983,Rusty Blade,Ember Bolt,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_melee_aggressive_03226,5,1,28,5,171.165,366.0,1,12.65,Rusty Blade,Ember Bolt,Sprint Greaves,Cloth Wrap,1.463,1.244,1.09,3,8
bot_tank_03221,4,1,27,7,139.677,299.0,1,16.5,Hatchet,Ice Needle,Sprint Greaves,Cloth Wrap,1.593,1.354,1.113,3,8
bot_hybrid_03215,1,5,18,39,151.209,510.0,1,29.7,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,2.2,1.87,1.275,5,8
bot_reckless_03224,5,0,23,6,151.894,313.0,1,10.183,Rusty Blade,Ember Bolt,Leather Boots,Blood Harness,1.392,1.184,1.09,3,8
bot_melee_aggressive_03227,3,1,17,7,135.582,287.0,1,10.9,Hatchet,Ember Bolt,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_magic_sniper_03214,4,4,16,35,156.197,558.0,1,63.567,Rusty Blade,Ember Bolt,Leather Boots,Chain Shirt,2.257,1.918,1.33,5,8
bot_tank_03222,6,0,23,7,152.714,390.0,1,17.1,Rusty Blade,Hex Spike,Leather Boots,Cloth Wrap,1.463,1.244,1.09,3,8
bot_reckless_03225,5,0,23,9,176.355,325.0,1,12.1,Rusty Blade,Ice Needle,Leather Boots,Cloth Wrap,1.74,1.479,1.113,4,8
bot_melee_aggressive_03228,5,0,23,8,143.692,374.0,1,13.783,Rapier,Hex Spike,Leather Boots,Cloth Wrap,1.534,1.304,1.09,3,8
bot_hybrid_03216,6,2,21,39,205.381,606.0,1,29.833,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,2.356,2.003,1.33,5,8
bot_tank_03223,4,0,23,5,135.197,293.0,1,11.717,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_reckless_03226,3,0,22,5,129.8,256.0,1,8.2,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,1.407,1.196,1.067,3,8
bot_melee_aggressive_03229,4,2,23,10,175.734,402.0,1,14.383,Hatchet,Ice Needle,Sprint Greaves,Blood Harness,1.392,1.184,1.09,3,8
bot_magic_sniper_03215,2,5,13,39,147.249,608.0,1,38.633,Hatchet,Hex Spike,Leather Boots,Blood Harness,1.989,1.691,1.302,4,8
bot_tank_03224,5,0,30,5,140.228,310.0,1,12.65,Rapier,Ice Needle,Sprint Greaves,Cloth Wrap,1.392,1.184,1.09,3,8
bot_reckless_03227,7,0,29,15,213.261,493.0,1,16.267,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,2.182,1.855,1.302,5,8
bot_melee_aggressive_03230,4,0,23,4,134.033,293.0,1,11.933,Rusty Blade,Ember Bolt,Leather Boots,Chain Shirt,1.392,1.184,1.09,3,8
bot_hybrid_03217,4,4,22,44,187.747,628.0,1,29.817,Hatchet,Ice Needle,Sprint Greaves,Blood Harness,2.182,1.855,1.302,5,8
bot_tank_03225,7,0,40,6,193.373,410.0,1,17.55,Rusty Blade,Ice Needle,Leather Boots,Blood Harness,2.278,1.936,1.302,5,8
bot_reckless_03228,5,0,20,6,147.052,322.0,1,12.883,Rusty Blade,Hex Spike,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_melee_aggressive_03231,5,2,28,13,211.29,534.0,1,18.55,Rapier,Hex Spike,Leather Boots,Blood Harness,2.086,1.773,1.302,4,8
bot_tank_03226,5,0,31,5,167.728,368.0,1,11.7,Rapier,Hex Spike,Sprint Greaves,Chain Shirt,1.666,1.416,1.113,4,8
bot_reckless_03229,5,0,26,6,136.761,294.0,1,11.533,Rapier,Ember Bolt,Leather Boots,Cloth Wrap,1.519,1.291,1.113,3,8
bot_hybrid_03218,3,5,26,33,219.169,726.0,1,38.733,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,2.356,2.003,1.33,5,8
bot_melee_aggressive_03232,4,1,26,4,140.644,284.0,1,11.317,Rapier,Ice Needle,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_magic_sniper_03216,2,6,17,46,152.31,545.0,1,70.5,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,2.157,1.833,1.33,4,8
bot_reckless_03230,1,1,15,3,121.835,189.0,1,6.417,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,1.286,1.093,1.045,3,8
bot_tank_03227,6,0,34,5,153.815,380.0,1,15.917,Rapier,Ice Needle,Sprint Greaves,Chain Shirt,1.392,1.184,1.09,3,8
bot_melee_aggressive_03233,5,1,36,7,185.434,406.0,1,14.417,Rapier,Ember Bolt,Voidstep Treads,Blood Harness,1.519,1.291,1.113,3,8
bot_reckless_03231,4,1,32,5,141.849,342.0,1,12.383,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_tank_03228,6,0,32,7,168.887,408.0,1,19.4,Rusty Blade,Ice Needle,Leather Boots,Blood Harness,1.534,1.304,1.09,3,8
bot_hybrid_03219,5,3,21,28,172.505,623.0,1,30.4,Rusty Blade,Hex Spike,Leather Boots,Chain Shirt,2.257,1.918,1.33,5,8
bot_melee_aggressive_03234,5,1,25,8,170.882,430.0,1,13.6,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,1.593,1.354,1.113,3,8
bot_reckless_03232,5,1,25,9,155.008,391.0,1,13.733,Rapier,Hex Spike,Leather Boots,Cloth Wrap,1.519,1.291,1.113,3,8
bot_tank_03229,8,0,34,9,170.686,481.0,1,18.85,Rapier,Ember Bolt,Voidstep Treads,Blood Harness,2.257,1.918,1.33,5,8
bot_melee_aggressive_03235,5,0,22,9,142.301,362.0,1,17.0,Hatchet,Ice Needle,Sprint Greaves,Chain Shirt,1.666,1.416,1.113,4,8
bot_hybrid_03220,3,4,16,20,154.103,504.0,1,20.533,Hatchet,Hex Spike,Sprint Greaves,Blood Harness,2.182,1.855,1.302,5,8
